dataset,basestock,constant,capped_base_stock,exponential_L4_c1_2,normal_std30_L4_c1_2,poisson_L4_c1_2
logn_mlog1p5_s1p3_L4_c1_2_train.json,789.94,727.83,737.68,727.60402,728.0065634,727.4992736
logn_mlog1p5_s1p3_L4_c1_2_test.json,834.587,777.72,784.574,777.5954023,777.9048934,778.141268
logn_mlog1p5_s1_L4_c1_2_train.json,527.94,477.64,483.19,475.1628534,473.7840091,472.9851136
logn_mlog1p5_s1_L4_c1_2_test.json,516.231,464.283,471.495,466.1961414,464.5095429,464.0724512
logn_mlog1p5_s0p7_L4_c1_2_train.json,312.19,266.36,271.59,261.7267063,262.8149455,261.586643
logn_mlog1p5_s0p7_L4_c1_2_test.json,315.731,269.469,274.42,266.8542986,267.4312804,266.8794329
logn_mlog1p5_s0p5_L4_c1_2_train.json,222.73,174.65,181.71,174.650683,174.9261498,172.7272458
logn_mlog1p5_s0p5_L4_c1_2_test.json,222.608,177.773,184.176,177.7708968,177.379909,174.4786738
logn_mlog1p5_s0p3_L4_c1_2_train.json,149.88,101.59,109.56,101.7079271,101.5256299,101.6211489
logn_mlog1p5_s0p3_L4_c1_2_test.json,147.43,100.629,109.277,100.8434594,100.5489963,100.4796409
geom_p0p8_L4_c1_2_train.json,25.5,25.5,25.5,25.50000204,25.50000066,25.50000192
geom_p0p8_L4_c1_2_test.json,24.948,24.948,24.948,24.94800222,24.94800071,24.94800208
geom_p0p6_L4_c1_2_train.json,62.63,66.56,66.56,62.64120258,62.88314422,63.050209
geom_p0p6_L4_c1_2_test.json,62.37,66.3,66.3,62.37791089,63.85121936,62.76452989
geom_p0p4_L4_c1_2_train.json,125.69,137.74,127.05,116.8619363,116.9725403,116.8999831
geom_p0p4_L4_c1_2_test.json,126.914,138.378,127.69,118.6113837,118.597318,118.8092157
geom_p0p3_L4_c1_2_train.json,187.7,173.37,187.25,173.0108667,172.8742563,172.8357212
geom_p0p3_L4_c1_2_test.json,185.318,169.159,184.211,168.8158408,168.8068935,168.7654601
geom_p0p2_L4_c1_2_train.json,298.57,267.99,286.25,265.8547198,265.452981,265.0084941
geom_p0p2_L4_c1_2_test.json,303.868,274.202,293.102,273.5528288,274.5229375,274.0913383
geom_p0p15_L4_c1_2_train.json,414.3,368.61,384.16,366.7874888,367.3212628,366.962136
geom_p0p15_L4_c1_2_test.json,415.668,375.361,387.875,374.322918,374.3386683,374.6063918
geom_p0p1_L4_c1_2_train.json,663.65,591.24,590.6,590.8239141,591.0209656,590.223604
geom_p0p1_L4_c1_2_test.json,650.318,580.859,577.733,578.1312366,579.9494494,579.5910679
geom_p0p08_L4_c1_2_train.json,816.72,722.1,748.36,721.6799875,721.1222797,720.122814
geom_p0p08_L4_c1_2_test.json,822.499,736.608,760.031,736.1958564,734.5485159,734.7204456
geom_p0p05_L4_c1_2_train.json,1361.13,1194.42,1205.16,1186.21786,1183.998948,1184.871028
geom_p0p05_L4_c1_2_test.json,1344.693,1204.108,1201.785,1197.609043,1201.173828,1204.737182
geom_p0p03_L4_c1_2_train.json,2254.44,2002.81,1987.97,1985.366723,1985.697792,1981.493548
geom_p0p03_L4_c1_2_test.json,2278.262,2030.93,2024.187,2018.918892,2019.664205,2017.428663
gamma_k5_th80_L4_c1_2_train.json,16061.81,12183.7,11999.23,12033.76206,12025.60057,12004.89661
gamma_k5_th80_L4_c1_2_test.json,16403.829,12507.42,12351.183,12420.465,12403.91391,12423.03442
gamma_k5_th5_L4_c1_2_train.json,1007.72,760.26,757.18,759.6586925,757.0897954,751.6760012
gamma_k5_th5_L4_c1_2_test.json,1019.148,778.04,770.593,779.6616547,772.4819008,767.5748417
gamma_k5_th40_L4_c1_2_train.json,8353.39,6391.15,6331.36,6322.503347,6337.818252,6333.606459
gamma_k5_th40_L4_c1_2_test.json,8208.478,6297.616,6214.775,6217.889506,6225.725329,6215.36791
gamma_k5_th20_L4_c1_2_train.json,4096.99,3100.91,3056.47,3121.559298,3061.800953,3047.182604
gamma_k5_th20_L4_c1_2_test.json,4120.04,3133.207,3111.836,3152.269202,3120.803675,3108.245759
gamma_k5_th2_L4_c1_2_train.json,404.27,315.32,325.6,309.7522273,308.9562993,308.7470741
gamma_k5_th2_L4_c1_2_test.json,409.528,312.574,326.381,309.938397,309.7961758,309.7945737
gamma_k5_th10_L4_c1_2_train.json,2031.02,1575.5,1551.93,1548.819334,1548.309886,1551.52526
gamma_k5_th10_L4_c1_2_test.json,2050.037,1562.45,1552.519,1550.698002,1553.904748,1554.359321
gamma_k20_th80_L4_c1_2_train.json,42805.39,25888.74,25232.19,25233.57475,25334.93794,25426.97197
gamma_k20_th80_L4_c1_2_test.json,43494.36,26230.067,25779.047,25818.19834,25801.47023,25855.98486
gamma_k20_th5_L4_c1_2_train.json,2624.23,1614.37,1591.18,1596.992854,1582.090202,1590.79555
gamma_k20_th5_L4_c1_2_test.json,2606.311,1637.347,1616.258,1615.615273,1608.355878,1616.21874
gamma_k20_th40_L4_c1_2_train.json,20787.66,12975.82,12819.84,12883.10426,12879.2355,12800.12441
gamma_k20_th40_L4_c1_2_test.json,20991.991,13058.843,12811.964,12855.77591,12935.13933,12830.82014
gamma_k20_th20_L4_c1_2_train.json,10522.91,6548.42,6448.85,6464.1023,6445.743718,6481.874312
gamma_k20_th20_L4_c1_2_test.json,10424.788,6520.729,6390.222,6392.011198,6387.174425,6414.181203
gamma_k20_th2_L4_c1_2_train.json,1053.04,640.85,664.56,639.5426759,641.7446129,639.8413023
gamma_k20_th2_L4_c1_2_test.json,1045.083,651.364,666.865,644.8799449,652.7116963,646.1323437
gamma_k20_th10_L4_c1_2_train.json,5260.39,3282.96,3218.03,3282.543724,3216.040195,3210.87786
gamma_k20_th10_L4_c1_2_test.json,5245.212,3267.327,3222.697,3276.435172,3221.785873,3222.569541
gamma_k2_th80_L4_c1_2_train.json,8903.4,7551.74,7471.53,7562.25929,7478.088271,7464.963766
gamma_k2_th80_L4_c1_2_test.json,8922.555,7475.69,7415.948,7475.725415,7425.469796,7426.687904
gamma_k2_th5_L4_c1_2_train.json,562.51,460.85,486.43,458.1496551,458.0253876,456.5954106
gamma_k2_th5_L4_c1_2_test.json,562.033,474.056,495.732,471.2016915,471.224481,474.2171643
gamma_k2_th40_L4_c1_2_train.json,4388.33,3748.71,3715.68,3708.139612,3711.609602,3705.957105
gamma_k2_th40_L4_c1_2_test.json,4481.738,3771.178,3745.208,3743.763701,3736.664675,3748.577583
gamma_k2_th20_L4_c1_2_train.json,2203.53,1825.28,1823.88,1823.928471,1813.607856,1814.242608
gamma_k2_th20_L4_c1_2_test.json,2243.952,1885.324,1877.987,1885.458281,1870.444698,1870.51259
gamma_k2_th2_L4_c1_2_train.json,230.54,201.44,212.94,192.5377648,192.3901167,192.5196894
gamma_k2_th2_L4_c1_2_test.json,222.865,194.761,205.629,187.765387,187.3397823,187.193267
gamma_k2_th10_L4_c1_2_train.json,1124.18,957.87,949.44,947.2835114,946.8897747,944.4473569
gamma_k2_th10_L4_c1_2_test.json,1116.316,940.793,936.721,934.7551515,933.7500662,931.6457163
gamma_k10_th80_L4_c1_2_train.json,26667.13,18530.2,18261.42,18455.92454,18293.97485,18339.37422
gamma_k10_th80_L4_c1_2_test.json,26582.182,18333.718,17994.013,18286.3291,18013.29771,18084.61552
gamma_k10_th5_L4_c1_2_train.json,1632.25,1171.33,1152.78,1151.212356,1149.19834,1152.069255
gamma_k10_th5_L4_c1_2_test.json,1615.167,1124.733,1117.973,1113.301325,1114.175826,1121.603651
gamma_k10_th40_L4_c1_2_train.json,12953.8,9000.58,8820.42,8829.524935,8857.632476,8880.77069
gamma_k10_th40_L4_c1_2_test.json,13076.717,9131.66,8989.788,8999.635589,9018.287964,9008.379325
gamma_k10_th20_L4_c1_2_train.json,6393.41,4452.31,4391.9,4386.159706,4389.737511,4398.836342
gamma_k10_th20_L4_c1_2_test.json,6438.554,4487.85,4410.922,4417.513252,4418.89812,4410.833857
gamma_k10_th2_L4_c1_2_train.json,655.36,463.11,479.64,456.8005129,460.0213411,456.7546726
gamma_k10_th2_L4_c1_2_test.json,651.666,455.868,469.794,447.786433,450.3678137,447.8503508
gamma_k10_th10_L4_c1_2_train.json,3188.62,2236.73,2190.98,2204.343648,2189.499857,2200.236114
gamma_k10_th10_L4_c1_2_test.json,3246.601,2278.804,2256.371,2263.796084,2250.451345,2257.39899
gamma_k1_th80_L4_c1_2_train.json,5582.38,4933.67,4926.45,4920.774444,4925.391615,4917.465527
gamma_k1_th80_L4_c1_2_test.json,5603.259,4951.296,4935.937,4931.686592,4940.51553,4931.499735
gamma_k1_th5_L4_c1_2_train.json,350.94,312.74,327.55,307.4079432,306.8396753,306.8225645
gamma_k1_th5_L4_c1_2_test.json,350.328,312.252,326.775,310.0465126,309.4448609,309.436966
gamma_k1_th40_L4_c1_2_train.json,2859.77,2525.03,2529.37,2524.438759,2521.970145,2523.248408
gamma_k1_th40_L4_c1_2_test.json,2783.786,2476.724,2467.307,2467.103293,2468.504331,2466.985759
gamma_k1_th20_L4_c1_2_train.json,1412.97,1251.19,1263.9,1243.842656,1243.259818,1238.763967
gamma_k1_th20_L4_c1_2_test.json,1391.148,1234.408,1250.833,1227.770207,1227.898042,1229.013961
gamma_k1_th2_L4_c1_2_train.json,140.41,125.78,139.35,125.3440818,125.3258006,125.1564226
gamma_k1_th2_L4_c1_2_test.json,142.569,126.669,141.526,126.6561121,126.6847559,126.646412
gamma_k1_th10_L4_c1_2_train.json,711.98,651.22,649.94,642.7431292,635.767542,635.0741164
gamma_k1_th10_L4_c1_2_test.json,697.133,624.244,628.504,621.4949482,616.7368657,618.2432
gamma_k0p8_th80_L4_c1_2_train.json,4714.66,4268.73,4254.17,4268.189434,4254.557233,4259.027139
gamma_k0p8_th80_L4_c1_2_test.json,4715.483,4263.65,4249.411,4263.187717,4250.961372,4255.503145
gamma_k0p8_th5_L4_c1_2_train.json,295.51,271.18,287.12,268.9177779,268.9724929,269.2162026
gamma_k0p8_th5_L4_c1_2_test.json,296.647,267.929,286.688,267.2291636,267.2728086,267.5209295
gamma_k0p8_th40_L4_c1_2_train.json,2426.62,2181.35,2203.07,2181.136252,2180.460682,2173.026769
gamma_k0p8_th40_L4_c1_2_test.json,2376.934,2153.049,2163.736,2147.915158,2147.64852,2149.250038
gamma_k0p8_th20_L4_c1_2_train.json,1163.81,1051.66,1056.74,1050.065666,1047.849727,1047.087521
gamma_k0p8_th20_L4_c1_2_test.json,1194.059,1077.295,1080.979,1077.894735,1073.848294,1073.464984
gamma_k0p8_th2_L4_c1_2_train.json,123.87,123.46,123.87,113.2240382,113.4192374,112.9623312
gamma_k0p8_th2_L4_c1_2_test.json,122.732,118.082,122.732,111.2818485,111.43277,110.9412317
gamma_k0p8_th10_L4_c1_2_train.json,627.03,566.62,564.65,562.5204112,562.5781915,562.0988677
gamma_k0p8_th10_L4_c1_2_test.json,597.805,538.882,540.935,537.445782,536.9297322,536.7192859
dunif_L50_H800_L4_c1_2_train.json,21127.3,17001.01,16718.44,16956.46844,16776.82823,16739.88922
dunif_L50_H800_L4_c1_2_test.json,20973.866,16704.074,16460.356,16777.57898,16548.99892,16461.22787
dunif_L50_H400_L4_c1_2_train.json,9989.95,7862.29,7765.62,7768.374807,7776.017691,7758.125686
dunif_L50_H400_L4_c1_2_test.json,10004.369,7874.026,7700.841,7715.408857,7730.491501,7720.064742
dunif_L50_H200_L4_c1_2_train.json,4569.32,3354.25,3290.37,3311.148377,3305.028277,3309.289908
dunif_L50_H200_L4_c1_2_test.json,4583.378,3368.592,3319.415,3341.028171,3341.323691,3337.51377
dunif_L50_H100_L4_c1_2_train.json,1863.07,1157.35,1122.48,1156.571254,1130.399022,1159.765509
dunif_L50_H100_L4_c1_2_test.json,1880.275,1141.296,1124.313,1145.111449,1135.974383,1154.353522
dunif_L5_H800_L4_c1_2_train.json,22192.34,17776.06,17531.16,17543.29935,17558.38391,17597.13544
dunif_L5_H800_L4_c1_2_test.json,21927.175,17870.247,17468.318,17513.43595,17501.99624,17541.86759
dunif_L5_H50_L4_c1_2_train.json,1288.08,1029.29,1032.03,1017.169547,1018.432609,1020.082152
dunif_L5_H50_L4_c1_2_test.json,1289.472,1023.794,1032.844,1010.671216,1015.710664,1013.902767
dunif_L5_H400_L4_c1_2_train.json,10791.4,8836.68,8667.72,8675.342891,8672.624919,8658.919497
dunif_L5_H400_L4_c1_2_test.json,10739.568,8839.554,8697.182,8757.371344,8697.403596,8697.285155
dunif_L5_H200_L4_c1_2_train.json,5374.58,4412.04,4336.99,4324.877699,4336.838138,4336.944806
dunif_L5_H200_L4_c1_2_test.json,5362.679,4353.36,4304.503,4322.125193,4305.195267,4315.617179
dunif_L5_H20_L4_c1_2_train.json,472.83,361.42,359.26,347.6050261,352.6797835,349.0235697
dunif_L5_H20_L4_c1_2_test.json,475.384,359.874,358.962,350.3276863,355.9592626,352.5485685
dunif_L5_H100_L4_c1_2_train.json,2666.54,2163.35,2094.35,2084.303273,2079.426238,2081.168552
dunif_L5_H100_L4_c1_2_test.json,2650.845,2149.719,2121.899,2115.938715,2113.913345,2113.68724
dunif_L20_H800_L4_c1_2_train.json,21422.32,17206.98,17020.05,17071.5509,17015.70743,17023.27169
dunif_L20_H800_L4_c1_2_test.json,21505.848,17400.584,17095.4,17169.47798,17122.986,17099.19427
dunif_L20_H50_L4_c1_2_train.json,1034.2,696.69,702.98,696.1855939,689.467211,687.5147266
dunif_L20_H50_L4_c1_2_test.json,1032.164,686.259,699.794,691.9720419,676.5464813,677.5734609
dunif_L20_H400_L4_c1_2_train.json,10580.17,8355.92,8218.98,8212.813961,8227.576222,8229.991128
dunif_L20_H400_L4_c1_2_test.json,10489.144,8469.18,8356.533,8359.483815,8362.826136,8453.74416
dunif_L20_H200_L4_c1_2_train.json,5151.04,4133.68,4007.69,4020.116435,4007.117978,4075.205804
dunif_L20_H200_L4_c1_2_test.json,5066.975,3994.286,3942.747,3962.201583,3948.236088,4042.589748
dunif_L20_H100_L4_c1_2_train.json,2375.03,1778.04,1758.66,1760.007054,1757.970858,1753.851545
dunif_L20_H100_L4_c1_2_test.json,2379.145,1808.994,1785.782,1796.3532,1788.758943,1785.925506
dunif_L10_H800_L4_c1_2_train.json,21666.68,17581.04,17384.39,17393.23216,17388.44361,17346.13162
dunif_L10_H800_L4_c1_2_test.json,21737.101,17498.312,17275.936,17274.43711,17303.7327,17319.09219
dunif_L10_H50_L4_c1_2_train.json,1220.41,943.98,920.84,925.83791,921.6081087,924.8225955
dunif_L10_H50_L4_c1_2_test.json,1197.903,912.605,894.63,901.8428333,896.9028911,894.5331232
dunif_L10_H400_L4_c1_2_train.json,10815.22,8653.29,8518.29,8521.191284,8519.441106,8515.253091
dunif_L10_H400_L4_c1_2_test.json,10646.581,8673.544,8538.662,8535.645079,8539.537747,8535.140714
dunif_L10_H200_L4_c1_2_train.json,5377.55,4389.15,4346.97,4342.456504,4348.498295,4340.597157
dunif_L10_H200_L4_c1_2_test.json,5237.093,4235.932,4217.229,4182.054524,4194.141262,4169.840354
dunif_L10_H20_L4_c1_2_train.json,385.16,252.02,243.72,241.5724953,233.6574431,232.5087014
dunif_L10_H20_L4_c1_2_test.json,391.005,257.258,249.204,248.1813694,240.8807177,240.0582477
dunif_L10_H100_L4_c1_2_train.json,2538.39,1987.77,1959.73,1975.254801,1959.893675,1959.526127
dunif_L10_H100_L4_c1_2_test.json,2550.514,2029.549,1998.92,2002.574787,2000.829919,1999.269671
dunif_L0_H800_L4_c1_2_train.json,22009.44,18241.01,17942.66,17950.78448,17964.22777,17969.37591
dunif_L0_H800_L4_c1_2_test.json,21871.461,17876.639,17531.304,17565.09882,17547.77985,17604.79583
dunif_L0_H50_L4_c1_2_train.json,1353.09,1110.1,1102.6,1099.507615,1107.291294,1107.942374
dunif_L0_H50_L4_c1_2_test.json,1380.354,1145.459,1120.455,1122.244534,1146.233917,1149.758688
dunif_L0_H400_L4_c1_2_train.json,10690.25,8678.12,8493.19,8493.930108,8496.963085,8489.346205
dunif_L0_H400_L4_c1_2_test.json,10850.355,8977.25,8815.851,8863.826498,8891.427363,8843.659985
dunif_L0_H200_L4_c1_2_train.json,5371.14,4410.03,4392.68,4378.511099,4391.325571,4397.741721
dunif_L0_H200_L4_c1_2_test.json,5446.866,4509.867,4418.967,4412.772307,4414.016234,4423.077569
dunif_L0_H20_L4_c1_2_train.json,557.68,467.8,478.69,460.3489506,461.4297088,459.2583096
dunif_L0_H20_L4_c1_2_test.json,561.609,466.218,478.016,458.1370566,457.2765456,458.2438111
dunif_L0_H100_L4_c1_2_train.json,2745.4,2288.17,2263.54,2260.295781,2263.290316,2259.769446
dunif_L0_H100_L4_c1_2_test.json,2702.935,2236.983,2196.919,2196.043726,2197.986356,2196.433927
cunif_a50_b800_L4_c1_2_train.json,20762.36,16591.23,16319.8,16366.80791,16319.52454,16321.18226
cunif_a50_b800_L4_c1_2_test.json,20877.913,16674.14,16361.065,16364.76472,16371.69638,16358.67366
cunif_a50_b400_L4_c1_2_train.json,9921.46,7795.74,7716.61,7729.778922,7719.37805,7718.461576
cunif_a50_b400_L4_c1_2_test.json,9938.588,7798.1,7680.927,7678.240846,7685.876273,7675.907696
cunif_a50_b200_L4_c1_2_train.json,4566.79,3278.36,3232.02,3226.385836,3237.384908,3246.887126
cunif_a50_b200_L4_c1_2_test.json,4541.806,3344.666,3279.109,3281.13111,3286.248958,3285.804479
cunif_a50_b100_L4_c1_2_train.json,1853.91,1110.65,1092.6,1111.224271,1097.269756,1120.222682
cunif_a50_b100_L4_c1_2_test.json,1845.656,1102.616,1087.66,1106.627464,1097.301311,1123.025717
cunif_a20_b800_L4_c1_2_train.json,21754.76,17454.05,17138.98,17263.01794,17145.58439,17218.68917
cunif_a20_b800_L4_c1_2_test.json,21353.654,17216.474,16918.107,17041.15579,16919.88761,16959.49599
cunif_a20_b50_L4_c1_2_train.json,1005.82,661.35,680.51,662.1998685,658.9700154,656.9163738
cunif_a20_b50_L4_c1_2_test.json,1013.172,667.888,683.563,668.3002688,666.127465,661.7005667
cunif_a20_b400_L4_c1_2_train.json,10377.16,8565.05,8428.95,8432.195197,8433.627746,8425.87667
cunif_a20_b400_L4_c1_2_test.json,10517.624,8475.924,8361.223,8369.789485,8363.678928,8384.322034
cunif_a20_b200_L4_c1_2_train.json,5015.26,3959.06,3910.93,3902.099747,3907.37756,3915.10289
cunif_a20_b200_L4_c1_2_test.json,5077.978,4024.292,3951.784,3963.69972,3972.197388,4001.901853
cunif_a20_b100_L4_c1_2_train.json,2393.81,1826.52,1796.05,1795.320281,1792.492365,1788.895892
cunif_a20_b100_L4_c1_2_test.json,2355.385,1777.975,1749.911,1753.367797,1748.697542,1750.090042
cunif_a10_b800_L4_c1_2_train.json,21178.06,17506.29,17362.51,17366.72063,17368.59426,17378.65019
cunif_a10_b800_L4_c1_2_test.json,21692.658,17524.685,17242.112,17246.51433,17258.47096,17258.56342
cunif_a10_b50_L4_c1_2_train.json,1181.72,900.58,894.12,897.5002965,893.8754134,895.429812
cunif_a10_b50_L4_c1_2_test.json,1184.187,893.286,878.852,891.6337367,882.7146628,883.3198557
cunif_a10_b400_L4_c1_2_train.json,10678.49,8883.26,8689.37,8701.255553,8692.527257,8689.143656
cunif_a10_b400_L4_c1_2_test.json,10665.879,8717.896,8579.308,8598.509244,8594.320804,8580.966886
cunif_a10_b200_L4_c1_2_train.json,5232.23,4225.63,4148.53,4145.007047,4154.328245,4170.353994
cunif_a10_b200_L4_c1_2_test.json,5250.589,4256.58,4192.78,4193.771509,4191.785831,4203.074949
cunif_a10_b100_L4_c1_2_train.json,2525.98,2069.16,2002.54,2006.434822,2004.543227,1999.755012
cunif_a10_b100_L4_c1_2_test.json,2539.008,2010.229,1980.067,1984.901729,1984.269483,1982.250616
cunif_a0_b800_L4_c1_2_train.json,21978.87,17903.34,17660.08,17683.2398,17677.6948,17637.69765
cunif_a0_b800_L4_c1_2_test.json,21825.785,17834.635,17484.444,17497.71254,17546.27623,17464.18149
cunif_a0_b50_L4_c1_2_train.json,1390.02,1122.38,1122.41,1115.886095,1120.592633,1120.75638
cunif_a0_b50_L4_c1_2_test.json,1351.352,1109.111,1089.465,1093.187339,1106.995587,1107.88446
cunif_a0_b400_L4_c1_2_train.json,10946.22,8843.5,8800.44,8801.198129,8804.697283,8799.091986
cunif_a0_b400_L4_c1_2_test.json,10781.335,8930.716,8738.732,8771.189174,8764.61557,8788.497246
cunif_a0_b200_L4_c1_2_train.json,5419.09,4431.56,4369.81,4368.427115,4372.749771,4377.188119
cunif_a0_b200_L4_c1_2_test.json,5410.088,4441.497,4374.132,4379.32854,4368.450108,4377.291211
cunif_a0_b100_L4_c1_2_train.json,2740.72,2216.85,2192.26,2193.947034,2191.454413,2191.894114
cunif_a0_b100_L4_c1_2_test.json,2720.06,2239.495,2196.311,2198.28606,2195.756649,2196.609776
binom_n800_p0p95_L4_c1_2_train.json,8069.58,477.76,475.38,1388.92798,856.0861186,644.7124373
binom_n800_p0p95_L4_c1_2_test.json,8064.199,467.325,475.401,1383.059819,845.0361882,638.2194482
binom_n800_p0p9_L4_c1_2_train.json,7840.69,647.15,657.75,939.6972895,863.1560671,715.1976045
binom_n800_p0p9_L4_c1_2_test.json,7834.84,644.35,653.604,925.5279316,849.4365941,745.5510758
binom_n800_p0p7_L4_c1_2_train.json,6578.05,987.45,960.15,993.2129776,987.5974136,1292.924449
binom_n800_p0p7_L4_c1_2_test.json,6576.426,981.789,958.785,987.8917604,981.6860208,1291.664038
binom_n800_p0p5_L4_c1_2_train.json,5056.53,1053.39,1030.84,1059.918053,1290.786751,1058.518001
binom_n800_p0p5_L4_c1_2_test.json,5056.458,1078.171,1042.068,1077.886557,1323.708411,1085.746375
binom_n800_p0p3_L4_c1_2_train.json,3354.53,957.19,934.13,997.1801545,984.3366674,955.5013035
binom_n800_p0p3_L4_c1_2_test.json,3362.869,975.685,950.172,1026.129708,995.5432423,977.060289
binom_n800_p0p2_L4_c1_2_train.json,2423.7,852.54,821.38,862.3703438,831.4485501,832.1927307
binom_n800_p0p2_L4_c1_2_test.json,2447.222,849.896,837.452,853.5121073,849.3551387,850.7681082
binom_n800_p0p1_L4_c1_2_train.json,1428.45,634.01,653.09,636.3895896,648.1327644,632.6167938
binom_n800_p0p1_L4_c1_2_test.json,1440.174,644.865,656.097,648.4460956,660.4077829,640.3054604
binom_n800_p0p05_L4_c1_2_train.json,865.17,476.52,479.89,471.3631505,459.9841492,470.9095647
binom_n800_p0p05_L4_c1_2_test.json,860.461,464.147,473.309,461.4189398,454.8890042,462.7270283
binom_n50_p0p95_L4_c1_2_train.json,594.63,126.11,152.34,116.8135325,130.6257611,123.5875611
binom_n50_p0p95_L4_c1_2_test.json,594.931,127.339,152.641,117.4400023,131.9429288,124.6463379
binom_n50_p0p9_L4_c1_2_train.json,611.55,161.33,165.08,172.0016123,167.0763919,167.7801298
binom_n50_p0p9_L4_c1_2_test.json,613.472,164.851,166.971,175.3702621,168.3988482,169.7332099
binom_n50_p0p7_L4_c1_2_train.json,599.85,260.11,256.74,252.4087437,253.4628779,251.3074236
binom_n50_p0p7_L4_c1_2_test.json,594.751,260.407,250.419,249.231039,247.6942345,249.1552467
binom_n50_p0p5_L4_c1_2_train.json,509.67,264.71,265.1,255.311292,253.8923208,252.6177041
binom_n50_p0p5_L4_c1_2_test.json,516.136,274.733,273.142,267.1288907,263.4280693,261.7295001
binom_n50_p0p3_L4_c1_2_train.json,392.63,258.21,245.91,237.7893196,239.9313536,236.4972664
binom_n50_p0p3_L4_c1_2_test.json,390.215,255.672,247.775,237.6952383,242.4645011,237.5621974
binom_n50_p0p2_L4_c1_2_train.json,307.8,223.64,217.46,217.4477647,207.6904512,209.6304712
binom_n50_p0p2_L4_c1_2_test.json,308.362,215.824,215.647,214.1894411,205.5428073,207.7376615
binom_n50_p0p1_L4_c1_2_train.json,204.13,151.69,161.24,151.3875011,151.6934718,151.4589175
binom_n50_p0p1_L4_c1_2_test.json,204.605,157.836,161.695,161.1453702,157.0515929,156.2434005
binom_n50_p0p05_L4_c1_2_train.json,134.08,110.25,129.02,106.1206107,106.1771883,106.0918264
binom_n50_p0p05_L4_c1_2_test.json,134.813,116.719,129.837,108.9366634,108.8336751,108.9710975
binom_n400_p0p95_L4_c1_2_train.json,4131.85,333.06,338.51,523.952039,341.9589856,342.5203716
binom_n400_p0p95_L4_c1_2_test.json,4135.059,338.419,341.994,519.0442618,358.4716155,351.171658
binom_n400_p0p9_L4_c1_2_train.json,4065.94,473.18,478.82,498.2075623,590.7503647,480.8576638
binom_n400_p0p9_L4_c1_2_test.json,4056.216,464.193,466.767,498.0292679,596.5389125,477.4331702
binom_n400_p0p7_L4_c1_2_train.json,3480.55,697.56,703.78,733.7870099,719.3768179,756.6566645
binom_n400_p0p7_L4_c1_2_test.json,3484.21,690.587,702.288,718.3184164,722.3088482,760.6412344
binom_n400_p0p5_L4_c1_2_train.json,2748.11,756.59,749.48,759.3993145,741.5413695,761.828186
binom_n400_p0p5_L4_c1_2_test.json,2752.274,757.708,759.314,756.2081054,743.7878336,771.6269935
binom_n400_p0p3_L4_c1_2_train.json,1880.2,682.15,688.75,687.3529773,671.9686203,683.426351
binom_n400_p0p3_L4_c1_2_test.json,1887.112,696.073,704.675,706.8480034,680.6111075,697.1316157
binom_n400_p0p2_L4_c1_2_train.json,1400.21,611.33,624.11,622.0921556,603.4730742,609.2105962
binom_n400_p0p2_L4_c1_2_test.json,1394.554,601.869,611.709,615.3750316,591.4784752,597.9170388
binom_n400_p0p1_L4_c1_2_train.json,846.71,462.59,462.06,459.9133897,461.2610889,463.5774021
binom_n400_p0p1_L4_c1_2_test.json,845.68,453.147,460.684,451.2540618,451.9594388,456.324058
binom_n400_p0p05_L4_c1_2_train.json,525.02,331.84,335.24,325.2885694,323.0676448,330.606456
binom_n400_p0p05_L4_c1_2_test.json,521.445,324.051,329.904,321.158403,317.7489761,323.5417683
binom_n200_p0p95_L4_c1_2_train.json,2140.6,258.49,247.32,250.4155227,250.6570556,247.4484948
binom_n200_p0p95_L4_c1_2_test.json,2136.969,252.954,241.322,243.1746555,243.331573,243.2439004
binom_n200_p0p9_L4_c1_2_train.json,2121.39,324.26,334.26,348.1169682,326.9351498,326.0735507
binom_n200_p0p9_L4_c1_2_test.json,2117.708,320.844,325.809,352.0346075,321.0315411,325.0121925
binom_n200_p0p7_L4_c1_2_train.json,1883.33,488.21,501.19,488.6530247,510.9451158,488.7205583
binom_n200_p0p7_L4_c1_2_test.json,1887.24,496.606,500.549,496.829209,522.9684368,497.3186422
binom_n200_p0p5_L4_c1_2_train.json,1532.81,560.36,552.02,547.8229563,559.4896629,548.336755
binom_n200_p0p5_L4_c1_2_test.json,1529.733,535.007,542.968,542.8515408,544.7933735,538.5138101
binom_n200_p0p3_L4_c1_2_train.json,1084.37,486.3,501.97,490.0972116,487.8641468,486.4536993
binom_n200_p0p3_L4_c1_2_test.json,1081.919,483.898,496.572,484.9767673,485.5030068,484.2198411
binom_n200_p0p2_L4_c1_2_train.json,839.31,437.05,453.49,435.3423504,441.6846656,439.8688583
binom_n200_p0p2_L4_c1_2_test.json,818.459,428.837,431.149,422.6220866,434.8609767,422.3058848
binom_n200_p0p1_L4_c1_2_train.json,520.51,325.06,330.15,315.6440759,315.6713881,328.0016172
binom_n200_p0p1_L4_c1_2_test.json,512.354,314.821,323.583,311.6637211,311.7633234,315.0777657
binom_n200_p0p05_L4_c1_2_train.json,329.87,244.82,238.74,229.4271091,228.4130022,228.7073586
binom_n200_p0p05_L4_c1_2_test.json,328.614,246.914,238.13,227.1783436,227.5116853,227.637664
