dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
pareto_a1p5_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,144.8873,674,75,140.56973214285713
pareto_a1p5_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.72816,58,10,15.0525
pareto_a2_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.4086,1213,135,136.400125
pareto_a2_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.933,102,15,13.915142857142857
pareto_a2_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.95132,8,5,1.9317142857142857
pareto_a2_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.88946,204,30,27.735071428571427
pareto_a2_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.0109,526,70,68.95323214285715
pareto_a2_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.0309,50,10,7.813607142857143
pareto_a3_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,150.06384,906,125,63.948142857142855
pareto_a3_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.97798,88,15,7.12075
pareto_a3_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.41956,8,5,1.1112321428571428
pareto_a3_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,30.0528,182,25,12.857696428571428
pareto_a3_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,75.16438,482,60,32.34628571428571
pareto_a3_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.47702,44,10,4.2399821428571425
pareto_a4_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,133.2994,877,115,40.876982142857145
pareto_a4_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.29394,82,15,5.165910714285714
pareto_a4_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.2384,8,5,0.9076071428571428
pareto_a4_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.6482,168,25,8.607446428571428
pareto_a4_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.62522,416,60,20.827464285714285
pareto_a4_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.63448,36,5,2.9187142857142856
pareto_a6_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,120.03222,804,110,23.677517857142856
pareto_a6_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.969,70,10,3.5160714285714287
pareto_a6_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.09072,6,5,0.662
pareto_a6_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.00734,158,25,5.692410714285714
pareto_a6_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,59.91644,405,55,11.666214285714286
pareto_a6_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.95704,36,5,1.709
tri_a0_c100_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,73.41286,487,65,37.187875
tri_a0_c100_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,116.58632,772,95,68.18419642857143
tri_a0_c100_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.29352,1256,155,140.54444642857143
tri_a0_c100_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,300.9525,1882,225,232.49182142857143
tri_a0_c200_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,149.85586,1018,130,76.43646428571428
tri_a0_c200_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,234.17634,1547,190,136.62121428571427
tri_a0_c200_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,332.80294,2175,260,221.33907142857143
tri_a0_c20_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,46.80586,301,35,34.037
tri_a0_c20_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,89.90086,573,65,73.11517857142857
tri_a0_c20_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,174.10282,1122,125,149.97430357142858
tri_a0_c20_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.70446,184,20,16.730857142857143
tri_a0_c20_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,272.58602,1708,190,242.88985714285715
tri_a0_c50_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,56.42402,380,45,32.81817857142857
tri_a0_c50_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.67768,670,75,70.41117857142856
tri_a0_c50_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,183.43542,1158,135,145.63196428571428
tri_a0_c50_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,36.66682,256,30,18.702446428571427
tri_a0_c50_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,283.72478,1732,205,238.24657142857143
tri_a10_c100_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,76.66744,542,65,33.93792857142857
tri_a10_c100_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,120.2405,793,100,65.35792857142857
tri_a10_c100_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,202.7121,1334,155,137.76576785714286
tri_a10_c100_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,302.83028,1901,225,230.57944642857143
tri_a10_c200_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,153.4373,1046,130,72.67748214285714
tri_a10_c200_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,236.36448,1556,195,133.690875
tri_a10_c200_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,337.40122,2201,265,220.89373214285715
tri_a10_c20_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.10086,318,40,32.56733928571428
tri_a10_c20_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,93.0496,587,70,71.69289285714285
tri_a10_c20_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,176.01248,1098,125,147.39944642857142
tri_a10_c20_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,29.98142,200,25,14.049535714285714
tri_a10_c20_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,276.8511,1801,195,239.63830357142857
tri_a10_c50_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,59.98424,403,50,30.194767857142857
tri_a10_c50_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,103.10946,673,80,67.86203571428571
tri_a10_c50_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,186.53468,1207,140,142.68548214285715
tri_a10_c50_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.00742,278,35,15.099571428571428
tri_a10_c50_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,287.65086,1863,205,235.3128392857143
tri_a5_c100_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,75.01648,519,65,35.21225
tri_a5_c100_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,118.86244,796,95,67.31178571428572
tri_a5_c100_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,202.28128,1297,155,139.19435714285714
tri_a5_c100_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,302.08652,1920,225,227.58775
tri_a5_c200_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,151.81586,1022,130,74.03467857142857
tri_a5_c200_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,234.6257,1598,190,135.43935714285715
tri_a5_c200_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,334.31066,2210,260,220.45494642857142
tri_a5_c20_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,48.30142,336,35,33.433
tri_a5_c20_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,91.87994,617,65,72.77789285714286
tri_a5_c20_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,174.6469,1124,125,147.54985714285715
tri_a5_c20_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.32544,180,25,15.510767857142858
tri_a5_c20_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,275.54468,1700,195,239.52780357142856
tri_a5_c50_b120_L6_c1_2_test.json,6,1.0,2.0,1000,50,58.55966,381,50,31.519303571428573
tri_a5_c50_b250_L6_c1_2_test.json,6,1.0,2.0,1000,50,101.81956,672,80,69.00685714285714
tri_a5_c50_b500_L6_c1_2_test.json,6,1.0,2.0,1000,50,185.2096,1216,135,144.2796607142857
tri_a5_c50_b60_L6_c1_2_test.json,6,1.0,2.0,1000,50,38.31744,256,35,16.999357142857143
tri_a5_c50_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,284.21106,1775,205,236.03989285714286
weib_k0p8_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,114.72048,615,55,144.56108928571427
weib_k0p8_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.4134,64,5,14.474267857142857
weib_k0p8_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,226.26426,1393,105,285.909625
weib_k0p8_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.98238,210,15,42.71946428571429
weib_k0p8_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,564.88698,3640,265,712.9759285714285
weib_k0p8_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,68.03362,316,35,85.82953571428571
weib_k1p2_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,94.72864,577,60,92.378375
weib_k1p2_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.3848,60,5,9.533267857142857
weib_k1p2_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,187.59334,1107,120,183.063
weib_k1p2_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.14562,152,20,27.703482142857144
weib_k1p2_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,469.79684,2948,300,458.5963392857143
weib_k1p2_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,56.54204,327,35,54.98541071428571
weib_k1p8_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,88.66424,558,65,64.61482142857143
weib_k1p8_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.86138,52,10,7.325607142857143
weib_k1p8_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,177.47038,1332,130,129.56317857142858
weib_k1p8_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.72268,176,20,19.437464285714285
weib_k1p8_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,442.46776,3247,330,319.1062678571429
weib_k1p8_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,53.3828,335,40,38.684464285714284
weib_k2p5_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,89.05188,593,75,49.83782142857143
weib_k2p5_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.88784,54,10,5.737732142857143
weib_k2p5_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,177.61908,1183,145,99.14314285714286
weib_k2p5_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.5914,174,20,15.719
weib_k2p5_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,445.15504,2932,365,249.4279107142857
weib_k2p5_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,53.10148,345,45,29.816160714285715
weib_k3p5_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.18768,605,80,38.59735714285714
weib_k3p5_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.00306,58,10,4.5250892857142855
weib_k3p5_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,180.10384,1226,155,77.17417857142857
weib_k3p5_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,27.0105,178,25,11.813232142857142
weib_k3p5_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,448.95744,3022,390,191.563125
weib_k3p5_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,54.01124,388,45,23.36494642857143
weib_k5_lam100_L6_c1_2_test.json,6,1.0,2.0,1000,50,91.92238,625,85,28.98542857142857
weib_k5_lam10_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.18916,60,10,3.4550892857142856
weib_k5_lam200_L6_c1_2_test.json,6,1.0,2.0,1000,50,183.30534,1261,165,57.62378571428572
weib_k5_lam30_L6_c1_2_test.json,6,1.0,2.0,1000,50,27.51806,188,25,8.668589285714285
weib_k5_lam500_L6_c1_2_test.json,6,1.0,2.0,1000,50,459.199,3146,420,143.3281607142857
weib_k5_lam60_L6_c1_2_test.json,6,1.0,2.0,1000,50,55.13784,377,50,17.36842857142857
zinb_pi0p1_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.9198,542,65,53.349982142857144
zinb_pi0p1_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,35.87598,234,30,24.402607142857143
zinb_pi0p1_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.97918,154,15,15.137375
zinb_pi0p1_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.45376,90,10,9.906410714285714
zinb_pi0p1_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.99472,36,5,4.985517857142857
zinb_pi0p1_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.24124,10,5,2.7943571428571428
zinb_pi0p1_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,161.6395,1097,140,94.73819642857143
zinb_pi0p1_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,72.13006,498,60,43.191696428571426
zinb_pi0p1_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,42.03974,290,35,25.73648214285714
zinb_pi0p1_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,27.00266,170,25,17.296125
zinb_pi0p1_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.0219,78,10,8.2215
zinb_pi0p1_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.46278,26,5,4.147982142857143
zinb_pi0p1_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.18982,92,10,16.572982142857143
zinb_pi0p1_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.21658,38,5,7.822964285714286
zinb_pi0p1_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.19638,18,5,5.215732142857143
zinb_pi0p1_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.70494,10,5,3.718125
zinb_pi0p1_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.20796,4,5,1.8799107142857143
zinb_pi0p1_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.44938,0,0,0.8024642857142857
zinb_pi0p1_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,323.58152,2235,285,176.39389285714284
zinb_pi0p1_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,144.17164,985,125,79.67883928571429
zinb_pi0p1_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,84.07998,580,75,46.933035714285715
zinb_pi0p1_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,53.94298,381,45,30.951839285714286
zinb_pi0p1_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.00086,168,20,14.502053571428572
zinb_pi0p1_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.01642,54,10,6.916214285714286
zinb_pi0p1_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.4883,268,30,31.223142857142857
zinb_pi0p1_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,17.96006,108,15,14.823053571428572
zinb_pi0p1_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.52456,62,10,9.421535714285714
zinb_pi0p1_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.733,42,5,6.010464285714286
zinb_pi0p1_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.98338,14,5,3.5936785714285713
zinb_pi0p1_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.13476,4,5,1.7039464285714285
zinb_pi0p3_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,62.86526,390,45,67.030625
zinb_pi0p3_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.0567,174,20,30.264946428571427
zinb_pi0p3_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.38964,104,10,17.90880357142857
zinb_pi0p3_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.44866,54,10,12.178875
zinb_pi0p3_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.6331,22,5,5.845375
zinb_pi0p3_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.76564,6,5,2.6301428571428573
zinb_pi0p3_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,126.28116,841,90,129.62755357142856
zinb_pi0p3_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,56.38358,366,40,57.025125
zinb_pi0p3_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,32.74908,210,25,33.85416071428571
zinb_pi0p3_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,21.02976,132,15,21.86057142857143
zinb_pi0p3_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.32674,66,5,10.510464285714285
zinb_pi0p3_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.4864,16,5,4.548785714285715
zinb_pi0p3_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.56706,72,5,16.820232142857144
zinb_pi0p3_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.59532,22,5,7.862982142857143
zinb_pi0p3_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.26618,10,5,4.937696428571429
zinb_pi0p3_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.09026,6,5,3.2985357142857143
zinb_pi0p3_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.94764,2,5,1.5938571428571429
zinb_pi0p3_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.35106,0,0,0.6268928571428571
zinb_pi0p3_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,251.68044,1691,180,253.512
zinb_pi0p3_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,112.2372,763,80,111.85183928571429
zinb_pi0p3_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,65.62994,427,50,64.99539285714286
zinb_pi0p3_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,41.83802,266,30,42.44776785714286
zinb_pi0p3_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.693,114,15,19.221214285714286
zinb_pi0p3_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.01772,44,5,7.626946428571428
zinb_pi0p3_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,31.34474,198,20,35.39489285714286
zinb_pi0p3_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.94986,76,10,16.25257142857143
zinb_pi0p3_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.09632,48,5,9.563464285714286
zinb_pi0p3_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.24342,24,5,6.741357142857143
zinb_pi0p3_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.3297,8,5,3.4404285714285714
zinb_pi0p3_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.87762,2,5,1.4459107142857144
zinb_pi0p5_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,44.74156,233,25,65.57523214285715
zinb_pi0p5_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.24322,116,10,29.48667857142857
zinb_pi0p5_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.6451,64,5,17.3
zinb_pi0p5_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.44614,32,5,11.183125
zinb_pi0p5_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.35034,8,5,5.392035714285714
zinb_pi0p5_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.24984,2,5,2.119017857142857
zinb_pi0p5_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.37518,520,50,130.42241071428572
zinb_pi0p5_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.75198,214,20,57.7885
zinb_pi0p5_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,23.37066,114,15,33.983642857142854
zinb_pi0p5_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,15.00478,66,10,21.974714285714285
zinb_pi0p5_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.70468,28,5,10.044696428571429
zinb_pi0p5_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.501,6,5,4.0525714285714285
zinb_pi0p5_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.12828,28,5,14.741928571428572
zinb_pi0p5_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.00846,8,5,6.705267857142857
zinb_pi0p5_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.33578,4,5,3.9981785714285714
zinb_pi0p5_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.49104,2,5,2.5778392857142856
zinb_pi0p5_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.67328,0,0,1.2022857142857142
zinb_pi0p5_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.24412,0,0,0.43592857142857144
zinb_pi0p5_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,179.68306,1077,95,256.2695892857143
zinb_pi0p5_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.5851,473,45,113.72014285714286
zinb_pi0p5_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,46.79866,417,25,66.71139285714285
zinb_pi0p5_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,30.15098,178,15,43.227357142857144
zinb_pi0p5_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.24896,58,10,19.439035714285716
zinb_pi0p5_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.99626,18,5,7.616517857142857
zinb_pi0p5_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,22.4081,126,10,33.698928571428574
zinb_pi0p5_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.01214,48,5,15.265857142857143
zinb_pi0p5_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.8082,18,5,9.168035714285715
zinb_pi0p5_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.7298,10,5,6.0480535714285715
zinb_pi0p5_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.65842,2,5,2.823625
zinb_pi0p5_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.62562,0,0,1.1171785714285714
zinb_pi0p7_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,27.02458,0,0,48.25817857142857
zinb_pi0p7_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.86438,0,0,21.186392857142856
zinb_pi0p7_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.06958,0,0,12.62425
zinb_pi0p7_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.48008,0,0,8.000142857142857
zinb_pi0p7_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.99782,0,0,3.5675357142857145
zinb_pi0p7_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.7466,0,0,1.3332142857142857
zinb_pi0p7_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,54.25112,39,0,96.877
zinb_pi0p7_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.23474,0,0,43.27632142857143
zinb_pi0p7_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.97448,0,0,24.954428571428572
zinb_pi0p7_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.94726,0,0,15.97725
zinb_pi0p7_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.00768,0,0,7.156571428571429
zinb_pi0p7_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.4881,0,0,2.6573214285714286
zinb_pi0p7_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.4249,0,0,9.687321428571428
zinb_pi0p7_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.36412,0,0,4.221642857142857
zinb_pi0p7_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.4124,0,0,2.5221428571428572
zinb_pi0p7_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.89294,0,0,1.5945357142857144
zinb_pi0p7_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.39714,0,0,0.7091785714285714
zinb_pi0p7_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.15422,0,0,0.27539285714285716
zinb_pi0p7_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,108.51142,419,0,193.77039285714287
zinb_pi0p7_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,47.58602,0,0,84.97503571428571
zinb_pi0p7_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.26308,0,0,50.46978571428571
zinb_pi0p7_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,17.95194,0,0,32.05703571428572
zinb_pi0p7_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.94884,0,0,14.194357142857143
zinb_pi0p7_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.99138,0,0,5.34175
zinb_pi0p7_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.2329,0,0,23.630178571428573
zinb_pi0p7_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.0299,0,0,10.767678571428572
zinb_pi0p7_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.47746,0,0,6.20975
zinb_pi0p7_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.26002,0,0,4.03575
zinb_pi0p7_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.99608,0,0,1.7787142857142857
zinb_pi0p7_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.37094,0,0,0.6623928571428571
zinb_pi0p85_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.4251,0,0,23.97339285714286
zinb_pi0p85_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.06702,0,0,10.833964285714286
zinb_pi0p85_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.51772,0,0,6.281642857142857
zinb_pi0p85_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.22658,0,0,3.976035714285714
