dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
binom_n50_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.0016,122,25,273.142
binom_n50_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,35.00552,172,35,250.419
binom_n50_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,47.5118,236,50,152.641
binom_n50_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,45.00036,224,45,166.971
binom_n800_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.99548,194,40,473.309
binom_n800_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.0612,392,80,656.097
binom_n800_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,160.03286,798,155,837.452
binom_n800_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,239.99446,1197,235,950.172
binom_n800_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,399.99818,1995,395,1042.068
binom_n800_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,559.94076,2799,555,958.785
binom_n800_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,759.99866,3795,760,475.401
binom_n800_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,720.0216,3592,720,653.604
cunif_a0_b100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.18056,242,40,2196.311
cunif_a0_b200_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.8295,477,80,4374.132
cunif_a0_b400_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.02392,953,155,8738.732
cunif_a0_b50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.02576,122,20,1089.465
cunif_a0_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,398.3005,1899,310,17484.444
cunif_a10_b100_L4_c1_2_test.json,4,1.0,2.0,1000,50,55.07016,266,45,1980.067
cunif_a10_b200_L4_c1_2_test.json,4,1.0,2.0,1000,50,104.69924,505,85,4192.78
cunif_a10_b400_L4_c1_2_test.json,4,1.0,2.0,1000,50,205.59612,1007,160,8579.308
cunif_a10_b50_L4_c1_2_test.json,4,1.0,2.0,1000,50,30.00602,150,25,878.852
cunif_a10_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,405.30852,1980,315,17242.112
cunif_a20_b100_L4_c1_2_test.json,4,1.0,2.0,1000,50,59.8629,296,50,1749.911
cunif_a20_b200_L4_c1_2_test.json,4,1.0,2.0,1000,50,110.12146,538,90,3951.784
cunif_a20_b400_L4_c1_2_test.json,4,1.0,2.0,1000,50,209.5878,1027,165,8361.223
cunif_a20_b50_L4_c1_2_test.json,4,1.0,2.0,1000,50,34.92778,174,30,683.563
cunif_a20_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,409.36016,2008,325,16918.107
cunif_a50_b100_L4_c1_2_test.json,4,1.0,2.0,1000,50,75.03074,371,70,1087.66
cunif_a50_b200_L4_c1_2_test.json,4,1.0,2.0,1000,50,125.22048,612,110,3279.109
cunif_a50_b400_L4_c1_2_test.json,4,1.0,2.0,1000,50,225.4396,1071,190,7680.927
cunif_a50_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,425.10388,2045,345,16361.065
dunif_L0_H100_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.91468,236,40,2196.919
dunif_L0_H200_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.88924,473,80,4418.967
dunif_L0_H20_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.0293,44,10,478.016
dunif_L0_H400_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.2328,975,155,8815.851
dunif_L0_H50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.05206,116,20,1120.455
dunif_L0_H800_L4_c1_2_test.json,4,1.0,2.0,1000,50,399.21582,1932,310,17531.304
dunif_L10_H100_L4_c1_2_test.json,4,1.0,2.0,1000,50,54.96892,266,45,1998.92
dunif_L10_H200_L4_c1_2_test.json,4,1.0,2.0,1000,50,105.35582,616,80,4217.229
dunif_L10_H20_L4_c1_2_test.json,4,1.0,2.0,1000,50,15.00352,72,15,249.204
dunif_L10_H400_L4_c1_2_test.json,4,1.0,2.0,1000,50,205.43932,985,165,8538.662
dunif_L10_H50_L4_c1_2_test.json,4,1.0,2.0,1000,50,29.93102,148,25,894.63
dunif_L10_H800_L4_c1_2_test.json,4,1.0,2.0,1000,50,405.81712,1965,320,17275.936
dunif_L20_H100_L4_c1_2_test.json,4,1.0,2.0,1000,50,59.98388,296,50,1785.782
dunif_L20_H200_L4_c1_2_test.json,4,1.0,2.0,1000,50,109.72268,540,90,3942.747
dunif_L20_H400_L4_c1_2_test.json,4,1.0,2.0,1000,50,210.09516,1034,165,8356.533
dunif_L20_H50_L4_c1_2_test.json,4,1.0,2.0,1000,50,34.9984,176,30,699.794
dunif_L20_H800_L4_c1_2_test.json,4,1.0,2.0,1000,50,410.90458,2008,325,17095.4
dunif_L50_H100_L4_c1_2_test.json,4,1.0,2.0,1000,50,74.97312,368,70,1124.313
dunif_L50_H200_L4_c1_2_test.json,4,1.0,2.0,1000,50,125.13244,603,110,3319.415
dunif_L50_H400_L4_c1_2_test.json,4,1.0,2.0,1000,50,225.78252,1090,185,7700.841
dunif_L50_H800_L4_c1_2_test.json,4,1.0,2.0,1000,50,423.9605,2073,340,16460.356
dunif_L5_H100_L4_c1_2_test.json,4,1.0,2.0,1000,50,52.4395,252,40,2121.899
dunif_L5_H200_L4_c1_2_test.json,4,1.0,2.0,1000,50,102.83268,504,80,4304.503
dunif_L5_H20_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.48632,62,10,358.962
dunif_L5_H400_L4_c1_2_test.json,4,1.0,2.0,1000,50,203.72254,984,160,8697.182
dunif_L5_H50_L4_c1_2_test.json,4,1.0,2.0,1000,50,27.40842,128,25,1032.844
dunif_L5_H800_L4_c1_2_test.json,4,1.0,2.0,1000,50,404.73796,1949,315,17468.318
gamma_k0p8_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.06164,28,5,540.935
gamma_k0p8_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.10476,56,10,1080.979
gamma_k0p8_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.57326,4,5,122.732
gamma_k0p8_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,32.17194,110,20,2163.736
gamma_k0p8_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.96044,12,5,286.688
gamma_k0p8_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,64.01294,252,35,4249.411
gamma_k10_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.96172,477,90,2256.371
gamma_k10_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.64486,972,175,4410.922
gamma_k10_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.03658,94,20,469.794
gamma_k10_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,400.10022,1936,350,8989.788
gamma_k10_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.95152,240,45,1117.973
gamma_k10_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,801.56644,3877,705,17994.013
gamma_k1_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.00716,44,5,628.504
gamma_k1_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.9999,78,10,1250.833
gamma_k1_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.97768,6,5,141.526
gamma_k1_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.0539,160,25,2467.307
gamma_k1_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.01656,18,5,326.775
gamma_k1_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.20694,337,45,4935.937
gamma_k20_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.9806,977,185,3222.697
gamma_k20_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,400.03634,1966,365,6390.222
gamma_k20_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.94536,198,35,666.865
gamma_k20_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,800.8569,3922,735,12811.964
gamma_k20_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.97716,493,90,1616.258
gamma_k20_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,1604.22324,7891,1470,25779.047
gamma_k2_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.96828,86,15,936.721
gamma_k2_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.01872,174,30,1877.987
gamma_k2_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.97764,16,5,205.629
gamma_k2_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.18712,366,55,3745.208
gamma_k2_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.03402,40,10,495.732
gamma_k2_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,160.03188,710,115,7415.948
gamma_k5_th10_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.89564,246,40,1552.519
gamma_k5_th20_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.2039,469,85,3111.836
gamma_k5_th2_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.00276,44,10,326.381
gamma_k5_th40_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.0556,948,165,6214.775
gamma_k5_th5_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.9753,120,20,770.593
gamma_k5_th80_L4_c1_2_test.json,4,1.0,2.0,1000,50,400.97722,1908,330,12351.183
geom_p0p03_L4_c1_2_test.json,4,1.0,2.0,1000,50,32.29746,124,20,2024.187
geom_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.92546,78,10,1201.785
geom_p0p08_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.43152,38,10,760.031
geom_p0p15_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.62744,18,5,387.875
geom_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.99986,36,5,577.733
geom_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.98184,12,5,293.102
geom_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.32464,6,5,184.211
geom_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.50104,4,5,127.69
geom_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.663,0,0,66.3
geom_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.24948,0,0,24.948
logn_mlog1p5_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.69644,22,5,109.277
logn_mlog1p5_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.06644,22,5,184.176
logn_mlog1p5_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.73094,22,5,274.42
logn_mlog1p5_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.44654,24,5,471.495
logn_mlog1p5_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.42902,28,5,784.574
logn_mlog2_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.73724,36,10,198.396
logn_mlog2_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.35322,36,10,319.708
logn_mlog2_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.4007,36,10,464.518
logn_mlog2_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.14056,38,10,777.013
logn_mlog2_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,17.2885,42,10,1315.888
logn_mlog2p5_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.7493,58,15,310.899
logn_mlog2p5_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.88934,68,10,492.332
logn_mlog2p5_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,15.63978,72,10,731.219
logn_mlog2p5_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.15998,76,10,1255.678
logn_mlog2p5_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.3026,86,10,2121.683
logn_mlog3_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,21.06704,98,20,457.247
logn_mlog3_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,22.7071,98,20,792.716
logn_mlog3_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.723,104,20,1204.087
logn_mlog3_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,32.8643,112,20,2047.167
logn_mlog3_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,46.78814,126,20,3507.096
logn_mlog3p5_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,34.5981,170,30,730.079
logn_mlog3p5_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,37.48304,170,30,1275.21
logn_mlog3p5_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,42.29826,178,30,1953.788
logn_mlog3p5_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,54.75396,230,30,3384.961
logn_mlog3p5_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,76.92046,284,30,5768.308
logn_mlog4_s0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,57.11884,278,50,1208.497
logn_mlog4_s0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,62.09866,282,50,2127.4
logn_mlog4_s0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,69.81636,299,50,3209.924
logn_mlog4_s1_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.32676,315,50,5625.188
logn_mlog4_s1p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,125.67904,348,50,9366.141
negbin_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.23826,435,80,2129.964
negbin_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.02424,194,35,994.197
negbin_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,23.32656,112,20,630.754
negbin_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,15.00672,68,15,456.821
negbin_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.66506,32,5,237.938
negbin_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.4797,10,5,143.199
negbin_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,179.96952,881,165,3043.458
negbin_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.06854,388,75,1446.865
negbin_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,46.68848,220,45,926.087
negbin_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,29.97348,156,25,652.433
negbin_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.3287,62,15,375.848
negbin_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.98062,22,5,186.336
negbin_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,17.97382,72,15,902.513
negbin_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.0143,36,5,420.933
negbin_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.66228,18,5,275.316
negbin_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.00794,10,5,199.445
negbin_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.33062,4,5,106.32
negbin_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.4977,0,0,49.77
negbin_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,359.98912,1781,340,4364.126
negbin_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,160.13242,788,150,2049.888
negbin_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,93.5076,465,85,1287.138
negbin_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,59.90054,296,55,887.306
negbin_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.67622,128,25,484.433
negbin_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.98448,46,10,267.783
negbin_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,44.95314,216,35,1488.633
negbin_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.96432,98,15,701.039
negbin_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.69746,54,10,435.269
negbin_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.52098,42,5,315.946
negbin_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.33522,12,5,182.863
negbin_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.25768,4,5,94.087
normal_mu100_sd15_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.99502,495,95,1101.155
normal_mu100_sd20_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.89958,489,95,1492.979
normal_mu100_sd25_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.85162,495,90,1835.912
normal_mu150_sd15_L4_c1_2_test.json,4,1.0,2.0,1000,50,150.02456,746,145,1106.464
normal_mu150_sd22_L4_c1_2_test.json,4,1.0,2.0,1000,50,149.97364,749,140,1653.422
normal_mu150_sd30_L4_c1_2_test.json,4,1.0,2.0,1000,50,149.8375,737,140,2194.214
normal_mu150_sd38_L4_c1_2_test.json,4,1.0,2.0,1000,50,150.02754,742,135,2807.266
normal_mu150_sd45_L4_c1_2_test.json,4,1.0,2.0,1000,50,150.11506,738,135,3310.363
normal_mu200_sd20_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.07298,992,195,1481.437
normal_mu200_sd30_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.87122,989,190,2215.867
normal_mu200_sd40_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.17282,990,185,2977.478
normal_mu200_sd50_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.78566,988,180,3728.141
normal_mu200_sd60_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.13798,980,180,4431.16
normal_mu20_sd2_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.00084,98,20,154.616
normal_mu20_sd3_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.98846,98,20,232.939
normal_mu20_sd4_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.97358,96,20,308.254
normal_mu20_sd5_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.03324,96,20,386.023
normal_mu20_sd6_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.97664,94,20,463.302
normal_mu300_sd30_L4_c1_2_test.json,4,1.0,2.0,1000,50,299.88798,1493,290,2233.382
normal_mu300_sd45_L4_c1_2_test.json,4,1.0,2.0,1000,50,300.3012,1483,285,3338.359
normal_mu300_sd60_L4_c1_2_test.json,4,1.0,2.0,1000,50,299.94748,1473,280,4475.474
normal_mu300_sd75_L4_c1_2_test.json,4,1.0,2.0,1000,50,300.32534,1469,275,5541.883
normal_mu300_sd90_L4_c1_2_test.json,4,1.0,2.0,1000,50,299.71362,1468,270,6652.701
normal_mu50_sd10_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.97092,248,45,754.305
normal_mu50_sd12_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.96048,248,45,897.461
normal_mu50_sd15_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.04512,246,45,1098.653
normal_mu50_sd5_L4_c1_2_test.json,4,1.0,2.0,1000,50,49.98946,246,50,385.715
normal_mu50_sd8_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.06322,242,50,612.41
normal_mu80_sd12_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.96994,397,75,884.843
normal_mu80_sd16_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.99714,395,75,1185.32
normal_mu80_sd20_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.93566,389,75,1487.151
normal_mu80_sd24_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.15674,394,70,1788.501
normal_mu80_sd8_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.9856,391,80,625.889
pareto_a1p3_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,425.37704,1786,165,28514.27
pareto_a1p3_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.89966,92,20,2624.043
pareto_a1p3_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.14268,8,5,300.411
pareto_a1p3_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,83.65114,194,35,5593.429
pareto_a1p3_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,203.20272,676,80,13366.634
pareto_a1p3_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.7508,46,10,1300.026
pareto_a1p5_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,292.56322,1122,155,15993.486
pareto_a1p5_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,30.15244,92,15,1690.125
pareto_a1p5_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.86236,8,5,179.373
pareto_a1p5_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,58.09008,190,30,3144.913
pareto_a1p5_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,144.8873,524,75,7871.441
pareto_a1p5_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.72816,42,10,829.151
pareto_a2_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,199.4086,791,135,7637.172
pareto_a2_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.933,74,15,773.865
pareto_a2_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.95132,6,5,97.831
pareto_a2_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.88946,146,30,1542.153
pareto_a2_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.0109,388,70,3853.486
pareto_a2_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.0309,36,10,418.238
pareto_a3_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,150.06384,658,125,3563.07
pareto_a3_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.97798,64,15,379.501
pareto_a3_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.41956,6,5,53.705
pareto_a3_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,30.0528,132,25,715.334
pareto_a3_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,75.16438,335,60,1810.917
pareto_a3_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.47702,32,10,213.498
pareto_a4_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,133.2994,624,115,2287.595
pareto_a4_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.29394,60,15,264.141
pareto_a4_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.2384,6,5,43.791
pareto_a4_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.6482,120,25,471.437
pareto_a4_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.62522,303,60,1154.496
pareto_a4_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.63448,30,10,153.14
pareto_a6_xm100_L4_c1_2_test.json,4,1.0,2.0,1000,50,120.03222,574,110,1323.825
pareto_a6_xm10_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.969,56,15,172.77
pareto_a6_xm1_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.09072,4,5,35.072
pareto_a6_xm20_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.00734,112,25,296.118
pareto_a6_xm50_L4_c1_2_test.json,4,1.0,2.0,1000,50,59.91644,288,55,652.66
pareto_a6_xm5_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.95704,26,5,95.704
tri_a0_c100_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,73.41286,361,65,2028.938
tri_a0_c100_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,116.58632,570,95,3781.17
tri_a0_c100_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.29352,927,160,7799.048
tri_a0_c100_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,300.9525,1404,230,12918.445
tri_a0_c200_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,149.85586,745,130,4199.127
tri_a0_c200_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,234.17634,1122,195,7550.396
tri_a0_c200_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,332.80294,1590,265,12306.687
tri_a0_c20_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,46.80586,228,35,1896.642
tri_a0_c20_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,89.90086,421,65,4068.547
tri_a0_c20_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,174.10282,836,125,8358.495
tri_a0_c20_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.70446,120,25,933.405
tri_a0_c20_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,272.58602,1242,200,13499.141
tri_a0_c50_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,56.42402,276,45,1827.173
tri_a0_c50_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.67768,479,80,3901.262
tri_a0_c50_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,183.43542,847,140,8105.823
tri_a0_c50_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,36.66682,172,35,1038.604
tri_a0_c50_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,283.72478,1296,210,13218.743
tri_a10_c100_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,76.66744,377,70,1856.864
tri_a10_c100_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,120.2405,585,100,3617.37
tri_a10_c100_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,202.7121,963,160,7661.299
tri_a10_c100_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,302.83028,1390,230,12811.896
tri_a10_c200_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,153.4373,763,135,3996.312
tri_a10_c200_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,236.36448,1141,200,7376.604
tri_a10_c200_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,337.40122,1599,270,12261.836
tri_a10_c20_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.10086,234,40,1806.607
tri_a10_c20_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,93.0496,427,70,3986.521
tri_a10_c20_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,176.01248,806,130,8200.048
tri_a10_c20_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,29.98142,146,25,783.377
tri_a10_c20_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,276.8511,1252,205,13324.134
tri_a10_c50_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,59.98424,294,50,1679.55
tri_a10_c50_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,103.10946,497,80,3780.683
tri_a10_c50_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,186.53468,880,140,7936.79
tri_a10_c50_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.00742,202,35,839.469
tri_a10_c50_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,287.65086,1326,215,13081.833
tri_a5_c100_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,75.01648,379,65,1944.942
