dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
zinb_pi0p85_r10_p0p4_L8_p2_test,222.658,222.658,222.658
zinb_pi0p85_r10_p0p6_L8_p2_train,102.34,102.34,102.34
zinb_pi0p85_r10_p0p6_L8_p2_test,99.338,99.338,99.338
zinb_pi0p85_r10_p0p8_L8_p2_train,36.26,36.26,36.26
zinb_pi0p85_r10_p0p8_L8_p2_test,37.68,37.68,37.68
zinb_pi0p85_r20_p0p1_L8_p2_train,2647.32,2647.32,2647.32
zinb_pi0p85_r20_p0p1_L8_p2_test,2697.368,2697.368,2697.368
zinb_pi0p85_r20_p0p2_L8_p2_train,1226.24,1226.24,1226.24
zinb_pi0p85_r20_p0p2_L8_p2_test,1203.582,1203.582,1203.582
zinb_pi0p85_r20_p0p3_L8_p2_train,689.28,689.28,689.28
zinb_pi0p85_r20_p0p3_L8_p2_test,705.404,705.404,705.404
zinb_pi0p85_r20_p0p4_L8_p2_train,452.7,452.7,452.7
zinb_pi0p85_r20_p0p4_L8_p2_test,454.986,454.986,454.986
zinb_pi0p85_r20_p0p6_L8_p2_train,191.22,191.22,191.22
zinb_pi0p85_r20_p0p6_L8_p2_test,205.016,205.016,205.016
zinb_pi0p85_r20_p0p8_L8_p2_train,78.56,78.56,78.56
zinb_pi0p85_r20_p0p8_L8_p2_test,76.0,76.0,76.0
zinb_pi0p85_r2_p0p1_L8_p2_train,273.34,273.34,273.34
zinb_pi0p85_r2_p0p1_L8_p2_test,275.454,275.454,275.454
zinb_pi0p85_r2_p0p2_L8_p2_train,117.28,117.28,117.28
zinb_pi0p85_r2_p0p2_L8_p2_test,115.434,115.434,115.434
zinb_pi0p85_r2_p0p3_L8_p2_train,71.34,71.34,71.34
zinb_pi0p85_r2_p0p3_L8_p2_test,68.912,68.912,68.912
zinb_pi0p85_r2_p0p4_L8_p2_train,48.78,48.78,48.78
zinb_pi0p85_r2_p0p4_L8_p2_test,44.654,44.654,44.654
zinb_pi0p85_r2_p0p6_L8_p2_train,18.64,18.64,18.64
zinb_pi0p85_r2_p0p6_L8_p2_test,20.354,20.354,20.354
zinb_pi0p85_r2_p0p8_L8_p2_train,7.74,7.74,7.74
zinb_pi0p85_r2_p0p8_L8_p2_test,7.454,7.454,7.454
zinb_pi0p85_r40_p0p1_L8_p2_train,5640.06,5640.06,5640.06
zinb_pi0p85_r40_p0p1_L8_p2_test,5516.274,5516.274,5516.274
zinb_pi0p85_r40_p0p2_L8_p2_train,2516.72,2516.72,2516.72
zinb_pi0p85_r40_p0p2_L8_p2_test,2418.134,2418.134,2418.134
zinb_pi0p85_r40_p0p3_L8_p2_train,1424.8,1424.8,1424.8
zinb_pi0p85_r40_p0p3_L8_p2_test,1426.522,1426.522,1426.522
zinb_pi0p85_r40_p0p4_L8_p2_train,913.8,913.8,913.8
zinb_pi0p85_r40_p0p4_L8_p2_test,896.936,896.936,896.936
zinb_pi0p85_r40_p0p6_L8_p2_train,414.4,414.4,414.4
zinb_pi0p85_r40_p0p6_L8_p2_test,403.03,403.03,403.03
zinb_pi0p85_r40_p0p8_L8_p2_train,142.22,142.22,142.22
zinb_pi0p85_r40_p0p8_L8_p2_test,150.802,150.802,150.802
zinb_pi0p85_r5_p0p1_L8_p2_train,636.72,636.72,636.72
zinb_pi0p85_r5_p0p1_L8_p2_test,673.194,673.194,673.194
zinb_pi0p85_r5_p0p2_L8_p2_train,302.4,302.4,302.4
zinb_pi0p85_r5_p0p2_L8_p2_test,306.434,306.434,306.434
zinb_pi0p85_r5_p0p3_L8_p2_train,179.7,179.7,179.7
zinb_pi0p85_r5_p0p3_L8_p2_test,173.542,173.542,173.542
zinb_pi0p85_r5_p0p4_L8_p2_train,107.82,107.82,107.82
zinb_pi0p85_r5_p0p4_L8_p2_test,113.11,113.11,113.11
zinb_pi0p85_r5_p0p6_L8_p2_train,50.04,50.04,50.04
zinb_pi0p85_r5_p0p6_L8_p2_test,50.392,50.392,50.392
zinb_pi0p85_r5_p0p8_L8_p2_train,17.76,17.76,17.76
zinb_pi0p85_r5_p0p8_L8_p2_test,18.472,18.472,18.472
